family,filename,source_note,is_malware,sha256,md5,file_size_bytes,file_entropy,architecture,compile_timestamp,timestamp_year,temporal_bucket,num_sections,characteristics,dll_characteristics,has_aslr,has_dep,has_cfg,no_protections,subsystem,image_base,size_of_image,size_of_headers,small_header_flag,checksum,checksum_is_zero,linker_version,os_version,used_data_directory_count,has_bound_imports,entry_point_rva,entry_point_section,ep_is_in_last_section,section_names,max_section_entropy,avg_section_entropy,high_entropy_flag,suspicious_section_name,raw_virtual_mismatch,packer_section_detected,empty_section_name_count,exec_section_count,rwx_section_flag,writable_exec_section_count,entropy_bucket_0_low,entropy_bucket_1,entropy_bucket_2,entropy_bucket_3,entropy_bucket_4_high,import_count,import_dll_count,zero_imports,few_imports_flag,unpack_imports_flag,unpack_imports_count,inject_imports_flag,inject_imports_count,anti_analysis_imports_flag,anti_analysis_imports_count,crypto_imports_flag,crypto_imports_count,network_imports_flag,network_imports_count,dynamic_resolution_flag,ordinal_only_import_count,ordinal_only_ratio,export_count,has_exports,has_digital_signature,has_debug_directory,has_tls,resource_count,has_overlay,overlay_entropy,ep_rva_zero,timestamp_anomaly,size_of_image_vs_file,packing_score,total_string_count,extracted_urls,extracted_ips,extracted_onions,extracted_domains,extracted_useragents,url_count,ip_count,has_url_strings,has_shell_strings,has_registry_strings,has_crypto_strings,has_inject_strings,has_network_strings,has_mutex_strings,extracted_mutexes,has_dynamic_api_strings,dynamic_api_string_count,has_useragent_strings,has_base64_blobs,base64_blob_count,has_filepath_strings,filepath_string_count,triage_score,triage_tier,triage_fired,family_match,family_confidence,family_scores
zeus,32b80f6156dd91f43a991449dc53349f6517a4e776d5d5dd498d787c8b834ac8.zip→32b80f6156dd91f43a991449dc53349f6517a4e776d5d5dd498d787c8b834ac8.exe,manual,1,32b80f6156dd91f43a991449dc53349f6517a4e776d5d5dd498d787c8b834ac8,c8c309ab1a659ec453a623cb3f81893d,139264,6.1948,x86,2005-04-01 09:39:26,2005,pre_2015,3,0x102,0x0,0,0,0,1,2,0x400000,139264,1024,0,0,1,51.194,5.0,1,0,63102,.dod,0,".wvuh, .dod, .cbmf",6.5735,5.205,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1.0,3,579,,,,,,0,0,0,0,0,0,0,1,0,,1,1,0,0,0,0,0,36,HIGH,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); Dynamic API name strings in binary; Network/C2 strings; Suspicious/non-standard section name; Zero import table (manual loading),Virut,STRONG,Virut:94% | Sality:67% | Zeus:58% | Upatre:30%
zeus,3749a8b0d8d636d871c0fe6712d3e1d01a57e3076a6d41afe3d64b7b2420982a.zip→3749a8b0d8d636d871c0fe6712d3e1d01a57e3076a6d41afe3d64b7b2420982a.exe,manual,1,3749a8b0d8d636d871c0fe6712d3e1d01a57e3076a6d41afe3d64b7b2420982a,db5598d3bde350f1fe0f5472002d7f37,154745,7.595,x86,2009-07-24 13:13:52,2009,pre_2015,3,0x10f,0x0,0,0,0,1,2,0x400000,24576,4096,0,36077,0,6.0,4.0,4,1,4244,.text,0,".text, .data, .rsrc",4.2893,2.0957,0,0,0,0,0,1,0,0,2,1,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.7857,0,0,0,0,0,5,1,7.8913,0,0,0.16,1,1018,,,,,,0,0,0,0,0,0,0,1,0,,1,1,0,0,0,0,0,18,MEDIUM,No ASLR/DEP (legacy or manual build); Dynamic API name strings in binary; Overlay data (appended payload); Network/C2 strings,Zeus,WEAK,Zeus:58% | Upatre:50% | Virut:38% | Emotet:25%
zeus,3ee04e378f6430e85f5756093e80b243c2ebbcb9f2ee77cc32acd1cd9e333301.zip→3ee04e378f6430e85f5756093e80b243c2ebbcb9f2ee77cc32acd1cd9e333301.exe,manual,1,3ee04e378f6430e85f5756093e80b243c2ebbcb9f2ee77cc32acd1cd9e333301,0adb101c9c09d85a19facdf4a68677e9,1703552,7.9884,x86,2012-03-21 00:55:24,2012,pre_2015,5,0x102,0x8140,1,1,0,0,2,0x400000,1732608,1024,0,100052,0,10.0,5.1,5,0,11111,.text,0,".text, .rdata, .data, .rsrc, .reloc",7.9999,5.3029,1,0,0,0,0,1,0,0,2,1,1,0,1,65,3,0,0,1,3,0,0,1,5,0,0,0,0,1,0,0.0,0,0,0,0,0,11,1,6.7682,0,0,1.02,3,7650,http://www.google.com,,,D.tK | I.Eu,,1,0,1,0,0,1,0,1,0,,1,1,0,1,1,1,2,48,CRITICAL,LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Overlay data (appended payload); Network/C2 strings; Crypto-related strings,Emotet,WEAK,Emotet:100% | Trickbot:94% | Lumma:71% | Upatre:70%
zeus,407979769033b40507f8f0ff36d2b543ac4d9d12301f16e1100e00f9b5fdccaa.zip→407979769033b40507f8f0ff36d2b543ac4d9d12301f16e1100e00f9b5fdccaa.exe,manual,1,407979769033b40507f8f0ff36d2b543ac4d9d12301f16e1100e00f9b5fdccaa,9b69f814afd1d7a68e7afb82cbc9ab8a,427008,6.9415,x86,2016-12-21 17:35:51,2016,2015_2019,4,0x103,0x8000,0,0,0,1,2,0x400000,446464,1024,0,441071,0,9.0,5.0,4,0,70266,.text,0,".text, .rdata, .data, .rsrc",6.9646,5.8407,0,0,0,0,0,1,0,0,1,0,1,2,0,255,17,0,0,1,5,0,0,1,6,0,0,0,0,1,2,0.0078,0,0,0,0,0,27,0,0.0,0,0,1.05,3,1957,,2.0.0.0,,,,0,1,0,0,0,1,0,1,0,,1,2,0,1,1,1,3,43,HIGH,No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; Network/C2 strings; Crypto-related strings,Emotet,PROBABLE,Emotet:100% | Trickbot:81% | Lumma:71% | Zeus:67%
zeus,4bdee6083fc6a32ed77487d76cec724de78ced68f1555dfe97444f269f58eb94.zip→4bdee6083fc6a32ed77487d76cec724de78ced68f1555dfe97444f269f58eb94.exe,manual,1,4bdee6083fc6a32ed77487d76cec724de78ced68f1555dfe97444f269f58eb94,67d7ecb16dc1bd8806da3722b3137e0a,19456,7.613,x86,2006-10-27 02:26:03,2006,pre_2015,3,0x103,0x400,0,0,0,1,2,0x14d00000,53248,4096,0,0,1,8.0,4.0,1,0,45856,UPX1,0,"upx0, upx1, upx2",7.8463,3.0451,1,1,1,1,0,2,1,2,2,0,0,0,1,4,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,2.74,8,152,ftp://%o[À¶,,,,Mozilla/4.0 (kÿ­»mp.b; MSIE 6	°·ÿWindows NT 5.1)3%u.ò±å:,1,0,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,63,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Raw/virtual size mismatch (in-mem unpack); Suspicious/non-standard section name; Known packer section name detected,Emotet,WEAK,Emotet:100% | Sality:100% | Virut:100% | Zeus:75%
zeus,55d094ee73b709fcc7bc26991581db5d535a96eeb601f53d39f10144cb51a128.zip→55d094ee73b709fcc7bc26991581db5d535a96eeb601f53d39f10144cb51a128.exe,manual,1,55d094ee73b709fcc7bc26991581db5d535a96eeb601f53d39f10144cb51a128,5455c84e0b65c0375b9b92fb989e0cfe,96786,6.0865,x86,2008-06-03 11:25:36,2008,pre_2015,4,0x103,0x8000,0,0,0,1,2,0x400000,96786,1024,0,0,1,9.0,4.0,2,0,22766,.text,0,".text, .data, .reloc, .data1",6.6146,4.9749,0,1,0,0,0,1,0,0,1,2,0,1,0,171,3,0,0,1,5,1,4,1,5,0,0,1,6,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1.0,3,797,,,,,Mozilla/4.0 (compatible; 1B6A1C084E124055A384709AE6AAA855; Win32),0,0,0,0,1,0,0,1,1,Mozilla/4.0 (compatible; 1B6A1C084E124055A384709AE6AAA855; Win32),1,7,1,0,0,0,0,51,CRITICAL,PE checksum zeroed (packer artefact); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Process injection API imports; Network/C2 strings; Mutex name strings; Suspicious/non-standard section name; Network/C2 API imports,Emotet,STRONG,Emotet:100% | Virut:75% | Zeus:75% | Upatre:70%
zeus,6288d889b584dc17232b26e33cd12f5fda5caa110cfd52836df3b13306b46ca8.zip→6288d889b584dc17232b26e33cd12f5fda5caa110cfd52836df3b13306b46ca8.exe,manual,1,6288d889b584dc17232b26e33cd12f5fda5caa110cfd52836df3b13306b46ca8,7e37173f76f3515e4e57245db0387efe,2787840,7.4481,x86,2009-10-27 22:06:56,2009,pre_2015,3,0x103,0x8100,0,1,0,0,2,0x400000,126976,1024,0,0,1,9.0,5.0,3,0,7205,.text,0,".text, .rdata, .data",7.9221,6.6734,1,0,0,0,0,1,1,1,0,1,0,1,1,58,2,0,0,1,5,0,0,1,5,0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,7.4037,0,0,0.05,4,30716,,,,1.Cc | 6H.Cn | y3.Cn,,0,0,1,0,0,0,0,1,0,,1,2,0,0,0,1,22,57,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Hardcoded file paths; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Overlay data (appended payload); Network/C2 strings,Emotet,PROBABLE,Emotet:100% | Sality:87% | Trickbot:81% | Upatre:80%
zeus,63ba84423a4d3c8728b3fab4588eed5145889b98c3d070a5dbfcbbed0be29e9f.zip→63ba84423a4d3c8728b3fab4588eed5145889b98c3d070a5dbfcbbed0be29e9f.exe,manual,1,63ba84423a4d3c8728b3fab4588eed5145889b98c3d070a5dbfcbbed0be29e9f,a47eff79ada6f8e8e14c9f0ace1e0f69,122880,6.1339,x86,2008-03-12 01:13:44,2008,pre_2015,5,0x103,0x8100,0,1,0,0,2,0x130000,122880,4096,0,0,1,9.0,4.0,1,0,23097,.text,0,".text, .data, .reloc, .data1, .imports",6.5045,4.555,0,1,0,0,0,2,0,0,1,2,1,1,0,331,14,0,0,1,4,1,4,1,6,0,0,1,8,1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1.0,2,1308,,,,,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1),0,0,0,0,1,0,0,1,0,,1,10,1,0,0,1,1,47,CRITICAL,PE checksum zeroed (packer artefact); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Hardcoded file paths; Process injection API imports; Network/C2 strings; Suspicious/non-standard section name; Network/C2 API imports,Emotet,STRONG,Emotet:100% | Trickbot:69% | Formbook:68% | Lumma:64%
zeus,6cd0ffcb45d53f05b8334d474ec9d91753a542cd3cafd286f3ed2eeca7ad5b5b (1).zip→6cd0ffcb45d53f05b8334d474ec9d91753a542cd3cafd286f3ed2eeca7ad5b5b.exe,manual,1,6cd0ffcb45d53f05b8334d474ec9d91753a542cd3cafd286f3ed2eeca7ad5b5b,e10d9164de2d84107fecf0ed86a1eeeb,212992,6.9836,x86,2017-11-17 18:11:05,2017,2015_2019,3,0x10f,0x0,0,0,0,1,2,0x400000,262144,4096,0,230104,0,6.0,4.0,4,1,4564,.text,0,".text, .data, .rsrc",7.1929,4.4184,1,0,0,0,0,1,0,0,1,0,1,0,1,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.8696,0,0,0,0,0,10,0,0.0,0,0,1.23,2,882,,,,,,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,2,17,LOW,No ASLR/DEP (legacy or manual build); Hardcoded file paths; High-entropy section (encrypted payload); Network/C2 strings,Zeus,WEAK,Zeus:33% | Virut:31% | Sality:27% | Formbook:21%
zeus,796f76ee23f02b3ea7db98348e5fd13f601f4843f27277ac64421732c273df58.zip→796f76ee23f02b3ea7db98348e5fd13f601f4843f27277ac64421732c273df58.exe,manual,1,796f76ee23f02b3ea7db98348e5fd13f601f4843f27277ac64421732c273df58,f60f1cef4b37ff6d39bd7fc8546da1c1,453120,6.9346,x86,2015-01-19 00:51:07,2015,2015_2019,5,0x103,0x8040,1,0,0,0,2,0x143f0000,479232,1024,0,493808,0,11.0,6.0,5,0,45536,.text,0,".text, .rdata, .data, .tls, .rsrc",7.3308,4.628,1,0,0,0,0,1,0,0,2,1,1,0,1,194,16,0,0,1,2,0,0,1,5,0,0,0,0,1,0,0.0,0,0,0,0,1,49,0,0.0,0,0,1.06,3,1768,http://ns.adobe.com/xap/1.0/ | http://ns.adobe.com/xap/1.0/mm/ | http://ns.adobe.com/xap/1.0/sType/ResourceRef# | http://www.w3.org/1999/02/22-rdf-syntax-ns#,2.0.0.0,,,,4,1,1,0,0,0,0,1,1,"4DDDDDDDDDDDDDDDDCD4CDDDDDDDDDDDDDDDDC?wwwwwwww | DDDDDDDDDDDDDDC333333334DDDDDDDDDDDDDD?wwwwwwww | DDDDDDDDDDD3333333333333333DDDDDDDDDDD?wwwwwwww | DDDDDDDDDC333333333333333333DDDDDDDDDD?wwwwwwww | DDDDDDDD33333333333333333333334DDDDDDD?wwwwwwww | DDDDDDC333333333333333333333333DDDDDDD?wwwwwwww | gwwwwwwwwwwuffffffffffffffffffffffffffffffffffffWwwwwwwwwwwvU | gwwwwwwwwwwqffffffffffffffffffffffffffffffffffff | 999?999A999A999A999A999A999A999A999A999A999A999A999A999A999A999A999A999? | "" id=""W5M0MpCehiHzreSzNTczkc9d""?> <x:xmpmeta xmlns:x=""adobe:ns:meta/"" x:xmptk=""A",1,1,0,1,7,1,12,47,CRITICAL,LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Network/C2 strings; Mutex name strings; TLS directory (pre-EP execution),Emotet,PROBABLE,Emotet:100% | Trickbot:88% | Formbook:74% | Lumma:64%
zeus,8055e9282c2551b3672f8a048fd542de34561848ba14b50ce325171a4ea16879.zip→8055e9282c2551b3672f8a048fd542de34561848ba14b50ce325171a4ea16879.exe,manual,1,8055e9282c2551b3672f8a048fd542de34561848ba14b50ce325171a4ea16879,a6b2e757faf0f713a90398236d2b108d,63488,6.9637,x86,2005-08-11 13:10:24,2005,pre_2015,2,0x103,0x8000,0,0,0,1,2,0x400000,90112,1024,0,0,1,9.0,4.0,2,0,49125,.text,0,".text, .data",7.0411,6.7551,1,0,1,0,0,1,0,0,0,0,1,0,1,29,7,0,0,1,3,0,0,1,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1.42,4,111,,,,,,0,0,0,0,0,0,0,1,0,,1,1,0,0,0,0,0,40,HIGH,PE checksum zeroed (packer artefact); No ASLR/DEP (legacy or manual build); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; High-entropy section (encrypted payload); Raw/virtual size mismatch (in-mem unpack); Network/C2 strings,Emotet,WEAK,Emotet:75% | Zeus:75% | Sality:73% | Upatre:70%
zeus,8747ada2c2c1e3c0a5221058594e1a3b1b35b4bde4fc06e52495aceaef9699b0.zip→8747ada2c2c1e3c0a5221058594e1a3b1b35b4bde4fc06e52495aceaef9699b0.exe,manual,1,8747ada2c2c1e3c0a5221058594e1a3b1b35b4bde4fc06e52495aceaef9699b0,519861769ee77081ff60942ca292a986,50350,5.8643,x86,2004-10-11 12:01:53,2004,pre_2015,3,0x302,0x0,0,0,0,1,2,0x400000,45056,512,0,24340,0,10.0,5.1,3,0,33092,.MPRESS2,0,".mpress1, .mpress2, .rsrc",7.6246,6.1204,1,1,0,1,0,2,1,2,0,1,1,0,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,1,4.9807,0,0,0.89,4,109,,,,,,0,0,0,0,0,0,0,0,0,,1,1,0,1,7,0,0,39,HIGH,RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); Dynamic API name strings in binary; Base64-encoded blobs (encoded payload); High-entropy section (encrypted payload); Overlay data (appended payload); Suspicious/non-standard section name; Known packer section name detected,Virut,PROBABLE,Virut:75% | Zeus:58% | Sality:53% | Upatre:50%
zeus,874e04dde549dc938b8d3114049e4e6e87ad0925de2a6bdb823ab72a12e39f1b.zip→874e04dde549dc938b8d3114049e4e6e87ad0925de2a6bdb823ab72a12e39f1b.exe,manual,1,874e04dde549dc938b8d3114049e4e6e87ad0925de2a6bdb823ab72a12e39f1b,10e27912641813cf53600f37ccbea133,73802,6.3309,x86,2009-04-10 15:01:42,2009,pre_2015,4,0x10f,0x0,0,0,0,1,2,0x400000,90112,4096,0,0,1,6.0,4.0,4,0,8826,.text,0,".text, .rdata, .data, .rsrc",7.029,4.6784,1,0,0,0,0,1,0,0,1,2,0,0,1,115,5,0,0,0,0,0,0,1,1,0,0,1,4,1,0,0.0,0,0,0,1,0,1,1,4.6061,0,0,1.22,3,505,http://]hostname[:port]/path | http://www.apache.org/ | http://www.zeustech.net/,,,,,3,0,1,0,0,0,0,0,0,,1,1,0,1,1,1,1,53,CRITICAL,PE checksum zeroed (packer artefact); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Anti-debug/anti-analysis API imports; Base64-encoded blobs (encoded payload); Hardcoded file paths; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Overlay data (appended payload); Network/C2 API imports,Zeus,PROBABLE,Zeus:100% | Trickbot:88% | Upatre:80% | Emotet:75%
zeus,8c5212eefefde8dae1de5a327b3d3dc0413ec7023e8a6bc01501ea083b2a434d.zip→8c5212eefefde8dae1de5a327b3d3dc0413ec7023e8a6bc01501ea083b2a434d.exe,manual,1,8c5212eefefde8dae1de5a327b3d3dc0413ec7023e8a6bc01501ea083b2a434d,3395e18bf4bfd76ab4fab48e05d9e2bc,133504,7.2353,x86,2009-07-13 21:55:36,2009,pre_2015,2,0x103,0x8000,0,0,0,1,2,0x400000,155648,1024,0,139344,0,7.0,5.1,2,0,130192,.text,0,".text, .data",7.3207,5.8872,1,0,1,0,0,1,0,0,0,1,0,0,1,44,9,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0.0227,0,0,0,0,0,0,1,1.5061,0,0,1.17,4,857,,,,,,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,1,2,37,HIGH,No ASLR/DEP (legacy or manual build); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Hardcoded file paths; High-entropy section (encrypted payload); Overlay data (appended payload); Raw/virtual size mismatch (in-mem unpack),Upatre,WEAK,Upatre:90% | Zeus:83% | Emotet:75% | Trickbot:56%
zeus,8dcf148a8c237e56338bf58160abff133b6bceb8e14323b10f41818159ac98d4.zip→8dcf148a8c237e56338bf58160abff133b6bceb8e14323b10f41818159ac98d4.exe,manual,1,8dcf148a8c237e56338bf58160abff133b6bceb8e14323b10f41818159ac98d4,4ad4ee2b7652ad0bd2cea94c97674d0b,456192,7.3478,x86,2007-02-19 20:50:10,2007,pre_2015,4,0x10f,0x0,0,0,0,1,2,0x400000,266240,4096,0,0,1,9.2,6.4,2,0,6325,.text,0,".text, .rdata, .data, .rsrc",6.5181,4.9066,0,0,1,0,0,1,0,0,1,2,0,1,0,206,3,0,0,1,3,0,0,1,8,0,0,0,0,0,0,0.0,0,0,0,0,0,2,1,7.4007,0,0,0.58,3,6050,,,,,,0,0,0,0,0,0,0,1,0,,1,1,0,0,0,1,1,42,HIGH,PE checksum zeroed (packer artefact); No ASLR/DEP (legacy or manual build); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; Hardcoded file paths; Overlay data (appended payload); Raw/virtual size mismatch (in-mem unpack); Network/C2 strings,Upatre,WEAK,Upatre:100% | Zeus:100% | Emotet:75% | Trickbot:62%
zeus,9738c7021fdded8bb03e1588d17386dc175328630ecb0f1a3d671dfc4fb18d46.zip→9738c7021fdded8bb03e1588d17386dc175328630ecb0f1a3d671dfc4fb18d46.exe,manual,1,9738c7021fdded8bb03e1588d17386dc175328630ecb0f1a3d671dfc4fb18d46,ba28a06e2aae1052319541d4124122c5,275968,7.9272,x86,1992-06-19 22:22:17,1992,pre_2015,3,0x818f,0x0,0,0,0,1,2,0x400000,585728,4096,0,0,1,2.25,4.0,3,0,577888,UPX1,0,"upx0, upx1, .rsrc",7.9419,3.7573,1,1,0,1,0,2,1,2,2,0,0,0,1,12,7,0,0,1,3,0,0,1,1,0,0,0,0,1,0,0.0,0,0,0,0,1,44,1,7.62,0,1,2.12,6,1795,,,,,,0,0,0,0,0,0,0,1,0,,1,2,0,0,0,0,0,66,CRITICAL,PE checksum zeroed (packer artefact); RWX section (self-modifying unpacker); No ASLR/DEP (legacy or manual build); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; High-entropy section (encrypted payload); Overlay data (appended payload); Network/C2 strings; Suspicious/non-standard section name; Known packer section name detected; Timestamp anomaly (forged); TLS directory (pre-EP execution),Emotet,WEAK,Emotet:100% | Sality:100% | Upatre:100% | Virut:100%
zeus,99429e0d24148741ba7b04a8acceb7177ee27a1c3ff6c2dd7f324a937094e270.zip→99429e0d24148741ba7b04a8acceb7177ee27a1c3ff6c2dd7f324a937094e270.exe,manual,1,99429e0d24148741ba7b04a8acceb7177ee27a1c3ff6c2dd7f324a937094e270,b7e49c14c005991da635005f6022167d,1586422,7.9917,x86,2014-10-07 04:40:17,2014,pre_2015,5,0x10f,0x8540,1,1,0,0,2,0x400000,245760,1024,0,0,1,6.0,4.0,3,0,12823,.text,0,".text, .rdata, .data, .ndata, .rsrc",6.4782,4.4893,0,1,1,0,0,1,0,0,1,2,2,0,0,158,8,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0.0063,0,0,0,0,0,17,1,7.9999,0,0,0.15,2,7117,http://nsis.sf.net/NSIS_Error,1.0.0.0 | 6.0.0.0,,,,1,2,1,0,1,0,0,1,0,,1,1,0,0,0,1,2,43,HIGH,PE checksum zeroed (packer artefact); LoadLibrary+GetProcAddress (import hiding); Dynamic API name strings in binary; Anti-debug/anti-analysis API imports; Hardcoded file paths; URL / domain strings (C2 infrastructure); Overlay data (appended payload); Raw/virtual size mismatch (in-mem unpack); Network/C2 strings; Suspicious/non-standard section name,Emotet,WEAK,Emotet:75% | Zeus:75% | Trickbot:69% | Lumma:64%
zeus,9bd8f6b14fc155ec3a53abbbba0e0528f5e95e92b712b2e0c89c221c2e420197.zip→9bd8f6b14fc155ec3a53abbbba0e0528f5e95e92b712b2e0c89c221c2e420197.exe,manual,1,9bd8f6b14fc155ec3a53abbbba0e0528f5e95e92b712b2e0c89c221c2e420197,0b3cb7d9a2c16725df50d1f7fb2a1277,75264,7.9079,x86,2005-03-11 02:06:04,2005,pre_2015,4,0x103,0x8000,0,0,0,1,2,0x400000,118784,1024,0,87833,0,89.215,4.0,3,0,14390,.text,0,".text, .rdata, .data, .reloc",7.9806,5.1006,1,0,1,0,0,1,0,0,1,1,0,0,2,59,7,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,1.58,4,350,,,,,,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,30,HIGH,No ASLR/DEP (legacy or manual build); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Anti-debug/anti-analysis API imports; High-entropy section (encrypted payload); Raw/virtual size mismatch (in-mem unpack),Emotet,PROBABLE,Emotet:75% | Upatre:60% | Zeus:58% | Sality:47%
zeus,9c01cf666c922c17867f4d2a85d090376c6f82e2c77b16de330d116f147fca59.zip→9c01cf666c922c17867f4d2a85d090376c6f82e2c77b16de330d116f147fca59.exe,manual,1,9c01cf666c922c17867f4d2a85d090376c6f82e2c77b16de330d116f147fca59,0797dda9930e3b0a7345984d4fbb9509,544768,7.466,x86,2008-10-04 13:54:47,2008,pre_2015,3,0x103,0x8000,0,0,0,1,2,0x400000,94208,1024,0,0,1,9.0,4.0,2,0,24210,.text,0,".text, .rdata, .data",7.2264,4.4217,1,0,1,0,0,1,0,0,1,1,0,0,1,61,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,7.4033,0,0,0.17,4,5802,,,,n.cc,,0,0,1,0,0,0,0,1,0,,1,2,0,0,0,1,4,46,CRITICAL,PE checksum zeroed (packer artefact); No ASLR/DEP (legacy or manual build); Dynamic API name strings in binary; Unpacking API imports (VirtualAlloc etc.); Hardcoded file paths; High-entropy section (encrypted payload); URL / domain strings (C2 infrastructure); Overlay data (appended payload); Raw/virtual size mismatch (in-mem unpack); Network/C2 strings,Zeus,WEAK,Zeus:83% | Upatre:80% | Virut:69% | Sality:60%
zeus,9dfd9793dd172c0c6c730d2e2b3c9b5c9daa0c7e317ff4148b19c3aa95558471.zip→9dfd9793dd172c0c6c730d2e2b3c9b5c9daa0c7e317ff4148b19c3aa95558471.exe,manual,1,9dfd9793dd172c0c6c730d2e2b3c9b5c9daa0c7e317ff4148b19c3aa95558471,b92b8f41fdbf4ab686b0d596b102f67c,209045,7.2228,x86,2013-11-24 19:42:50,2013,pre_2015,3,0x10f,0x0,0,0,0,1,2,0x400000,65536,4096,0,108817,0,6.0,4.0,4,1,4380,.text,0,".text, .data, .rsrc",4.2958,2.5716,0,0,0,0,0,1,0,0,2,1,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.68,0,0,0,0,0,7,1,7.9988,0,0,0.31,1,837,,,,,,0,0,0,0,0,0,0,1,0,,1,2,0,1,1,1,4,26,MEDIUM,No ASLR/DEP (legacy or manual build); Dynamic API name strings in binary; Base64-encoded blobs (encoded payload); Hardcoded file paths; Overlay data (appended payload); Network/C2 strings,Zeus,PROBABLE,Zeus:67% | Trickbot:50% | Upatre:50% | Virut:38%
